timestamp,source_workload,destination_workload,request_protocol,response_code,grpc_response_status,response_flags,reporter,node,total_request,istio_request_bytes_sum,istio_request_duration_milliseconds_sum,result,new_request,new_istio_request_bytes,new_istio_request_duration_milliseconds,latency
2025-03-10 16:09:00,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:01,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:02,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:03,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:04,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:05,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:06,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:07,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:08,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:09,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:10,loadgenerator,frontend,http,302,0.0,-,destination,node2,738718.0,849521400.0,10619332.5,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:11,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,80.0,90850.0,4590.1500000003725,57.37687500000466
2025-03-10 16:09:12,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:13,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:14,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:15,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:16,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:17,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:18,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:19,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:20,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:21,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:22,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:23,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:24,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:25,loadgenerator,frontend,http,302,0.0,-,destination,node2,738798.0,849612250.0,10623922.65,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:26,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,77.0,85100.0,5435.0999999996275,70.58571428570944
2025-03-10 16:09:27,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:28,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:29,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:30,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:31,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:32,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:33,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:34,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:35,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:36,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
2025-03-10 16:09:37,loadgenerator,frontend,http,302,0.0,-,destination,node2,738875.0,849697350.0,10629357.75,error,0.0,0.0,0.0,0.0
