timestamp,source_workload,destination_workload,request_protocol,response_code,grpc_response_status,response_flags,reporter,node,total_request,istio_request_bytes_sum,istio_request_duration_milliseconds_sum
2025-03-10 16:10:22,checkoutservice,currencyservice,grpc,200,0,-,destination,node4,509250.0,68218320.0,1479292.5000000002
2025-03-10 16:10:22,frontend,checkoutservice,grpc,200,13,-,destination,node2,997.0,269895.0,362818.0
2025-03-10 16:10:22,frontend,productcatalogservice,grpc,200,0,-,destination,node1,19238524.0,2371659714.5,22937175.500000004
2025-03-10 16:10:22,checkoutservice,cartservice,grpc,200,0,-,destination,node2,293096.0,42061935.0,1445847.6999999997
2025-03-10 16:10:22,frontend,checkoutservice,grpc,200,0,-,destination,node2,146056.0,38945410.0,12120778.5
2025-03-10 16:10:22,frontend,recommendationservice,grpc,0,,DR,destination,node2,49.0,8755.0,15799.15
2025-03-10 16:10:22,frontend,currencyservice,grpc,200,2,DR,destination,node4,20.0,2400.0,16710.0
2025-03-10 16:10:22,checkoutservice,currencyservice,grpc,200,14,UF,destination,node4,42.0,4720.0,22.0
2025-03-10 16:10:22,checkoutservice,shippingservice,grpc,200,0,-,destination,node3,292973.0,62298900.0,448993.25
2025-03-10 16:10:22,frontend,currencyservice,grpc,200,2,UC,destination,node4,62.0,7580.000000000001,14530.0
2025-03-10 16:10:22,frontend,checkoutservice,grpc,0,,DR,destination,node2,7.0,1835.0,3259.5
2025-03-10 16:10:22,frontend,currencyservice,grpc,200,14,UC,destination,node4,51.0,7455.0,8014.55
2025-03-10 16:10:22,checkoutservice,paymentservice,grpc,200,14,UC,destination,node3,22.0,2970.0,162010.5
2025-03-10 16:10:22,frontend,shippingservice,grpc,200,0,-,destination,node3,886186.0,126229762.0,1507127.5999999999
2025-03-10 16:10:22,frontend,recommendationservice,grpc,200,0,-,destination,node2,2951245.0,518199395.0,31397190.8
2025-03-10 16:10:22,frontend,shippingservice,grpc,0,,DR,destination,node3,8.0,1690.0,12.149999999999999
2025-03-10 16:10:22,checkoutservice,paymentservice,grpc,200,0,-,destination,node3,146052.0,22548015.0,912707.65
2025-03-10 16:10:22,frontend,cartservice,grpc,200,0,-,destination,node2,3693957.0,534372665.0,20110606.3
2025-03-10 16:10:22,loadgenerator,frontend,http,200,,-,destination,node2,3395886.0,3609351930.0,350715264.5
2025-03-10 16:10:22,checkoutservice,paymentservice,grpc,200,2,UC,destination,node3,18.0,2430.0,136180.0
2025-03-10 16:10:22,frontend,currencyservice,grpc,200,14,UF,destination,node4,508.0,46052.0,236.00000000000003
2025-03-10 16:10:22,loadgenerator,frontend,http,500,,-,destination,node2,3251.0,3713750.0,422206.0
2025-03-10 16:10:22,loadgenerator,frontend,http,200,,DC,destination,node2,17.0,18150.0,51650.0
2025-03-10 16:10:22,checkoutservice,productcatalogservice,grpc,200,0,-,destination,node1,362422.0,45416300.0,430327.54999999993
2025-03-10 16:10:22,frontend,adservice,grpc,200,4,-,destination,node4,9.0,1502.5,202.2
2025-03-10 16:10:22,recommendationservice,productcatalogservice,grpc,200,0,-,destination,node1,2951520.0,356296071.0,3906246.4499999997
2025-03-10 16:10:22,frontend,productcatalogservice,grpc,0,,DR,destination,node1,27.0,3375.0,16.55
2025-03-10 16:10:22,checkoutservice,paymentservice,grpc,200,14,UF,destination,node3,29.0,3265.0,23.1
2025-03-10 16:10:22,frontend,currencyservice,grpc,0,,DR,destination,node4,90.0,12870.0,34339.0
2025-03-10 16:10:22,frontend,adservice,grpc,0,,DR,destination,node4,1090.0,141770.0,1735.5499999999997
2025-03-10 16:10:22,frontend,adservice,grpc,200,0,-,destination,node4,2362748.0,278664193.0,4662529.0
2025-03-10 16:10:22,frontend,currencyservice,grpc,200,0,-,destination,node4,12034842.0,1558164790.0,39276931.14999999
2025-03-10 16:10:22,loadgenerator,frontend,http,302,,-,destination,node2,739165.0,850027400.0,10656457.3
2025-03-10 16:10:22,checkoutservice,emailservice,grpc,200,0,-,destination,node2,146045.0,52620035.0,431336.1
2025-03-10 16:10:22,checkoutservice,currencyservice,grpc,200,2,UC,destination,node4,3.0,345.00000000000006,555.0
2025-03-10 16:10:22,frontend,cartservice,grpc,0,,DR,destination,node2,8.0,1080.0,5.2
2025-03-10 16:10:23,checkoutservice,currencyservice,grpc,200,14,UF,destination,node4,42.0,4720.0,22.0
2025-03-10 16:10:23,frontend,adservice,grpc,200,4,-,destination,node4,9.0,1502.5,202.2
2025-03-10 16:10:23,checkoutservice,currencyservice,grpc,200,2,UC,destination,node4,3.0,345.00000000000006,555.0
2025-03-10 16:10:23,frontend,cartservice,grpc,200,0,-,destination,node2,3693957.0,534372665.0,20110606.3
2025-03-10 16:10:23,checkoutservice,paymentservice,grpc,200,0,-,destination,node3,146052.0,22548015.0,912707.65
2025-03-10 16:10:23,loadgenerator,frontend,http,302,,-,destination,node2,739165.0,850027400.0,10656457.3
2025-03-10 16:10:23,frontend,shippingservice,grpc,0,,DR,destination,node3,8.0,1690.0,12.149999999999999
2025-03-10 16:10:23,frontend,currencyservice,grpc,200,14,UF,destination,node4,508.0,46052.0,236.00000000000003
2025-03-10 16:10:23,checkoutservice,currencyservice,grpc,200,0,-,destination,node4,509250.0,68218320.0,1479292.5000000002
2025-03-10 16:10:23,frontend,currencyservice,grpc,200,2,UC,destination,node4,62.0,7580.000000000001,14530.0
2025-03-10 16:10:23,frontend,adservice,grpc,200,0,-,destination,node4,2362748.0,278664193.0,4662529.0
2025-03-10 16:10:23,checkoutservice,shippingservice,grpc,200,0,-,destination,node3,292973.0,62298900.0,448993.25
2025-03-10 16:10:23,frontend,currencyservice,grpc,200,2,DR,destination,node4,20.0,2400.0,16710.0
2025-03-10 16:10:23,frontend,cartservice,grpc,0,,DR,destination,node2,8.0,1080.0,5.2
2025-03-10 16:10:23,checkoutservice,paymentservice,grpc,200,14,UF,destination,node3,29.0,3265.0,23.1
2025-03-10 16:10:23,checkoutservice,cartservice,grpc,200,0,-,destination,node2,293096.0,42061935.0,1445847.6999999997
2025-03-10 16:10:23,frontend,currencyservice,grpc,0,,DR,destination,node4,90.0,12870.0,34339.0
2025-03-10 16:10:23,frontend,checkoutservice,grpc,200,0,-,destination,node2,146056.0,38945410.0,12120778.5
2025-03-10 16:10:23,loadgenerator,frontend,http,200,,DC,destination,node2,17.0,18150.0,51650.0
2025-03-10 16:10:23,recommendationservice,productcatalogservice,grpc,200,0,-,destination,node1,2951520.0,356296071.0,3906246.4499999997
2025-03-10 16:10:23,frontend,productcatalogservice,grpc,0,,DR,destination,node1,27.0,3375.0,16.55
2025-03-10 16:10:23,frontend,checkoutservice,grpc,200,13,-,destination,node2,997.0,269895.0,362818.0
2025-03-10 16:10:23,checkoutservice,emailservice,grpc,200,0,-,destination,node2,146045.0,52620035.0,431336.1
2025-03-10 16:10:23,frontend,productcatalogservice,grpc,200,0,-,destination,node1,19238524.0,2371659714.5,22937175.500000004
2025-03-10 16:10:23,frontend,recommendationservice,grpc,0,,DR,destination,node2,49.0,8755.0,15799.15
2025-03-10 16:10:23,frontend,adservice,grpc,0,,DR,destination,node4,1090.0,141770.0,1735.5499999999997
2025-03-10 16:10:23,frontend,currencyservice,grpc,200,0,-,destination,node4,12034842.0,1558164790.0,39276931.14999999
2025-03-10 16:10:23,frontend,checkoutservice,grpc,0,,DR,destination,node2,7.0,1835.0,3259.5
2025-03-10 16:10:23,loadgenerator,frontend,http,500,,-,destination,node2,3251.0,3713750.0,422206.0
2025-03-10 16:10:23,checkoutservice,paymentservice,grpc,200,14,UC,destination,node3,22.0,2970.0,162010.5
2025-03-10 16:10:23,loadgenerator,frontend,http,200,,-,destination,node2,3395886.0,3609351930.0,350715264.5
2025-03-10 16:10:23,frontend,currencyservice,grpc,200,14,UC,destination,node4,51.0,7455.0,8014.55
2025-03-10 16:10:23,checkoutservice,paymentservice,grpc,200,2,UC,destination,node3,18.0,2430.0,136180.0
2025-03-10 16:10:23,frontend,recommendationservice,grpc,200,0,-,destination,node2,2951245.0,518199395.0,31397190.8
2025-03-10 16:10:23,checkoutservice,productcatalogservice,grpc,200,0,-,destination,node1,362422.0,45416300.0,430327.54999999993
2025-03-10 16:10:23,frontend,shippingservice,grpc,200,0,-,destination,node3,886186.0,126229762.0,1507127.5999999999
2025-03-10 16:10:24,recommendationservice,productcatalogservice,grpc,200,0,-,destination,node1,2951520.0,356296071.0,3906246.4499999997
2025-03-10 16:10:24,checkoutservice,emailservice,grpc,200,0,-,destination,node2,146045.0,52620035.0,431336.1
2025-03-10 16:10:24,frontend,adservice,grpc,200,4,-,destination,node4,9.0,1502.5,202.2
2025-03-10 16:10:24,checkoutservice,cartservice,grpc,200,0,-,destination,node2,293096.0,42061935.0,1445847.6999999997
2025-03-10 16:10:24,frontend,recommendationservice,grpc,0,,DR,destination,node2,49.0,8755.0,15799.15
2025-03-10 16:10:24,frontend,cartservice,grpc,0,,DR,destination,node2,8.0,1080.0,5.2
2025-03-10 16:10:24,frontend,productcatalogservice,grpc,0,,DR,destination,node1,27.0,3375.0,16.55
2025-03-10 16:10:24,frontend,currencyservice,grpc,0,,DR,destination,node4,90.0,12870.0,34339.0
2025-03-10 16:10:24,checkoutservice,shippingservice,grpc,200,0,-,destination,node3,292973.0,62298900.0,448993.25
2025-03-10 16:10:24,loadgenerator,frontend,http,200,,-,destination,node2,3395886.0,3609351930.0,350715264.5
2025-03-10 16:10:24,frontend,adservice,grpc,0,,DR,destination,node4,1090.0,141770.0,1735.5499999999997
2025-03-10 16:10:24,frontend,checkoutservice,grpc,0,,DR,destination,node2,7.0,1835.0,3259.5
2025-03-10 16:10:24,checkoutservice,paymentservice,grpc,200,14,UF,destination,node3,29.0,3265.0,23.1
2025-03-10 16:10:24,frontend,cartservice,grpc,200,0,-,destination,node2,3693957.0,534372665.0,20110606.3
2025-03-10 16:10:24,frontend,adservice,grpc,200,0,-,destination,node4,2362748.0,278664193.0,4662529.0
2025-03-10 16:10:24,loadgenerator,frontend,http,302,,-,destination,node2,739165.0,850027400.0,10656457.3
2025-03-10 16:10:24,checkoutservice,paymentservice,grpc,200,0,-,destination,node3,146052.0,22548015.0,912707.65
2025-03-10 16:10:24,checkoutservice,paymentservice,grpc,200,14,UC,destination,node3,22.0,2970.0,162010.5
2025-03-10 16:10:24,frontend,recommendationservice,grpc,200,0,-,destination,node2,2951664.0,518269805.0,31411189.5
2025-03-10 16:10:24,loadgenerator,frontend,http,500,,-,destination,node2,3251.0,3713750.0,422206.0
2025-03-10 16:10:24,checkoutservice,productcatalogservice,grpc,200,0,-,destination,node1,362422.0,45416300.0,430327.54999999993
2025-03-10 16:10:24,frontend,shippingservice,grpc,200,0,-,destination,node3,886186.0,126229762.0,1507127.5999999999
2025-03-10 16:10:24,frontend,productcatalogservice,grpc,200,0,-,destination,node1,19238524.0,2371659714.5,22937175.500000004
2025-03-10 16:10:24,loadgenerator,frontend,http,200,,DC,destination,node2,17.0,18150.0,51650.0
2025-03-10 16:10:24,frontend,checkoutservice,grpc,200,13,-,destination,node2,997.0,269895.0,362818.0
2025-03-10 16:10:24,checkoutservice,currencyservice,grpc,200,0,-,destination,node4,509250.0,68218320.0,1479292.5000000002
2025-03-10 16:10:24,frontend,shippingservice,grpc,0,,DR,destination,node3,8.0,1690.0,12.149999999999999
2025-03-10 16:10:24,frontend,currencyservice,grpc,200,2,UC,destination,node4,62.0,7580.000000000001,14530.0
2025-03-10 16:10:24,frontend,currencyservice,grpc,200,14,UF,destination,node4,508.0,46052.0,236.00000000000003
2025-03-10 16:10:24,frontend,currencyservice,grpc,200,14,UC,destination,node4,51.0,7455.0,8014.55
2025-03-10 16:10:24,checkoutservice,paymentservice,grpc,200,2,UC,destination,node3,18.0,2430.0,136180.0
2025-03-10 16:10:24,checkoutservice,currencyservice,grpc,200,2,UC,destination,node4,3.0,345.00000000000006,555.0
2025-03-10 16:10:24,frontend,checkoutservice,grpc,200,0,-,destination,node2,146056.0,38945410.0,12120778.5
2025-03-10 16:10:24,checkoutservice,currencyservice,grpc,200,14,UF,destination,node4,42.0,4720.0,22.0
2025-03-10 16:10:24,frontend,currencyservice,grpc,200,0,-,destination,node4,12034842.0,1558164790.0,39276931.14999999
2025-03-10 16:10:24,frontend,currencyservice,grpc,200,2,DR,destination,node4,20.0,2400.0,16710.0
2025-03-10 16:10:25,frontend,currencyservice,grpc,200,2,DR,destination,node4,20.0,2400.0,16710.0
2025-03-10 16:10:25,loadgenerator,frontend,http,200,,DC,destination,node2,17.0,18150.0,51650.0
2025-03-10 16:10:25,frontend,currencyservice,grpc,200,0,-,destination,node4,12034842.0,1558164790.0,39276931.14999999
2025-03-10 16:10:25,frontend,adservice,grpc,0,,DR,destination,node4,1090.0,141770.0,1735.5499999999997
2025-03-10 16:10:25,checkoutservice,paymentservice,grpc,200,14,UF,destination,node3,29.0,3265.0,23.1
2025-03-10 16:10:25,frontend,currencyservice,grpc,200,14,UF,destination,node4,508.0,46052.0,236.00000000000003
2025-03-10 16:10:25,checkoutservice,productcatalogservice,grpc,200,0,-,destination,node1,362422.0,45416300.0,430327.54999999993
2025-03-10 16:10:25,checkoutservice,paymentservice,grpc,200,14,UC,destination,node3,22.0,2970.0,162010.5
2025-03-10 16:10:25,frontend,adservice,grpc,200,0,-,destination,node4,2362748.0,278664193.0,4662529.0
2025-03-10 16:10:25,checkoutservice,currencyservice,grpc,200,2,UC,destination,node4,3.0,345.00000000000006,555.0
2025-03-10 16:10:25,checkoutservice,cartservice,grpc,200,0,-,destination,node2,293096.0,42061935.0,1445847.6999999997
2025-03-10 16:10:25,frontend,checkoutservice,grpc,200,13,-,destination,node2,997.0,269895.0,362818.0
2025-03-10 16:10:25,frontend,cartservice,grpc,0,,DR,destination,node2,8.0,1080.0,5.2
2025-03-10 16:10:25,checkoutservice,paymentservice,grpc,200,0,-,destination,node3,146052.0,22548015.0,912707.65
2025-03-10 16:10:25,frontend,currencyservice,grpc,0,,DR,destination,node4,90.0,12870.0,34339.0
2025-03-10 16:10:25,checkoutservice,emailservice,grpc,200,0,-,destination,node2,146045.0,52620035.0,431336.1
2025-03-10 16:10:25,frontend,productcatalogservice,grpc,200,0,-,destination,node1,19238524.0,2371659714.5,22937175.500000004
2025-03-10 16:10:25,loadgenerator,frontend,http,302,,-,destination,node2,739165.0,850027400.0,10656457.3
2025-03-10 16:10:25,frontend,checkoutservice,grpc,200,0,-,destination,node2,146056.0,38945410.0,12120778.5
2025-03-10 16:10:25,frontend,adservice,grpc,200,4,-,destination,node4,9.0,1502.5,202.2
2025-03-10 16:10:25,frontend,recommendationservice,grpc,200,0,-,destination,node2,2951664.0,518269805.0,31411189.5
2025-03-10 16:10:25,frontend,currencyservice,grpc,200,2,UC,destination,node4,62.0,7580.000000000001,14530.0
2025-03-10 16:10:25,frontend,productcatalogservice,grpc,0,,DR,destination,node1,27.0,3375.0,16.55
2025-03-10 16:10:25,checkoutservice,currencyservice,grpc,200,0,-,destination,node4,509250.0,68218320.0,1479292.5000000002
2025-03-10 16:10:25,checkoutservice,currencyservice,grpc,200,14,UF,destination,node4,42.0,4720.0,22.0
2025-03-10 16:10:25,checkoutservice,shippingservice,grpc,200,0,-,destination,node3,292973.0,62298900.0,448993.25
2025-03-10 16:10:25,recommendationservice,productcatalogservice,grpc,200,0,-,destination,node1,2951520.0,356296071.0,3906246.4499999997
2025-03-10 16:10:25,loadgenerator,frontend,http,500,,-,destination,node2,3251.0,3713750.0,422206.0
2025-03-10 16:10:25,frontend,recommendationservice,grpc,0,,DR,destination,node2,49.0,8755.0,15799.15
2025-03-10 16:10:25,frontend,shippingservice,grpc,0,,DR,destination,node3,8.0,1690.0,12.149999999999999
2025-03-10 16:10:25,frontend,checkoutservice,grpc,0,,DR,destination,node2,7.0,1835.0,3259.5
2025-03-10 16:10:25,loadgenerator,frontend,http,200,,-,destination,node2,3395886.0,3609351930.0,350715264.5
2025-03-10 16:10:25,checkoutservice,paymentservice,grpc,200,2,UC,destination,node3,18.0,2430.0,136180.0
2025-03-10 16:10:25,frontend,currencyservice,grpc,200,14,UC,destination,node4,51.0,7455.0,8014.55
2025-03-10 16:10:25,frontend,cartservice,grpc,200,0,-,destination,node2,3693957.0,534372665.0,20110606.3
2025-03-10 16:10:25,frontend,shippingservice,grpc,200,0,-,destination,node3,886186.0,126229762.0,1507127.5999999999
2025-03-10 16:10:26,loadgenerator,frontend,http,500,,-,destination,node2,3251.0,3713750.0,422206.0
2025-03-10 16:10:26,checkoutservice,currencyservice,grpc,200,0,-,destination,node4,509250.0,68218320.0,1479292.5000000002
2025-03-10 16:10:26,recommendationservice,productcatalogservice,grpc,200,0,-,destination,node1,2951520.0,356296071.0,3906246.4499999997
2025-03-10 16:10:26,loadgenerator,frontend,http,302,,-,destination,node2,739259.0,850136650.0,10664833.05
2025-03-10 16:10:26,loadgenerator,frontend,http,200,,DC,destination,node2,17.0,18150.0,51650.0
2025-03-10 16:10:26,checkoutservice,cartservice,grpc,200,0,-,destination,node2,293096.0,42061935.0,1445847.6999999997
2025-03-10 16:10:26,checkoutservice,paymentservice,grpc,200,2,UC,destination,node3,18.0,2430.0,136180.0
2025-03-10 16:10:26,checkoutservice,currencyservice,grpc,200,14,UF,destination,node4,42.0,4720.0,22.0
2025-03-10 16:10:26,frontend,currencyservice,grpc,0,,DR,destination,node4,90.0,12870.0,34339.0
2025-03-10 16:10:26,checkoutservice,emailservice,grpc,200,0,-,destination,node2,146045.0,52620035.0,431336.1
2025-03-10 16:10:26,frontend,checkoutservice,grpc,0,,DR,destination,node2,7.0,1835.0,3259.5
2025-03-10 16:10:26,frontend,checkoutservice,grpc,200,13,-,destination,node2,997.0,269895.0,362818.0
2025-03-10 16:10:26,frontend,currencyservice,grpc,200,14,UF,destination,node4,508.0,46052.0,236.00000000000003
2025-03-10 16:10:26,frontend,recommendationservice,grpc,0,,DR,destination,node2,49.0,8755.0,15799.15
2025-03-10 16:10:26,checkoutservice,paymentservice,grpc,200,0,-,destination,node3,146052.0,22548015.0,912707.65
2025-03-10 16:10:26,frontend,productcatalogservice,grpc,200,0,-,destination,node1,19238524.0,2371659714.5,22937175.500000004
2025-03-10 16:10:26,frontend,currencyservice,grpc,200,14,UC,destination,node4,51.0,7455.0,8014.55
2025-03-10 16:10:26,checkoutservice,currencyservice,grpc,200,2,UC,destination,node4,3.0,345.00000000000006,555.0
2025-03-10 16:10:26,frontend,adservice,grpc,0,,DR,destination,node4,1090.0,141770.0,1735.5499999999997
2025-03-10 16:10:26,frontend,currencyservice,grpc,200,2,DR,destination,node4,20.0,2400.0,16710.0
2025-03-10 16:10:26,checkoutservice,shippingservice,grpc,200,0,-,destination,node3,292973.0,62298900.0,448993.25
2025-03-10 16:10:26,frontend,productcatalogservice,grpc,0,,DR,destination,node1,27.0,3375.0,16.55
2025-03-10 16:10:26,frontend,shippingservice,grpc,0,,DR,destination,node3,8.0,1690.0,12.149999999999999
2025-03-10 16:10:26,checkoutservice,paymentservice,grpc,200,14,UC,destination,node3,22.0,2970.0,162010.5
2025-03-10 16:10:26,frontend,currencyservice,grpc,200,2,UC,destination,node4,62.0,7580.000000000001,14530.0
2025-03-10 16:10:26,frontend,adservice,grpc,200,0,-,destination,node4,2362748.0,278664193.0,4662529.0
2025-03-10 16:10:26,frontend,checkoutservice,grpc,200,0,-,destination,node2,146056.0,38945410.0,12120778.5
2025-03-10 16:10:26,frontend,shippingservice,grpc,200,0,-,destination,node3,886186.0,126229762.0,1507127.5999999999
2025-03-10 16:10:26,checkoutservice,productcatalogservice,grpc,200,0,-,destination,node1,362422.0,45416300.0,430327.54999999993
2025-03-10 16:10:26,frontend,cartservice,grpc,200,0,-,destination,node2,3693957.0,534372665.0,20110606.3
2025-03-10 16:10:26,frontend,cartservice,grpc,0,,DR,destination,node2,8.0,1080.0,5.2
2025-03-10 16:10:26,frontend,adservice,grpc,200,4,-,destination,node4,9.0,1502.5,202.2
2025-03-10 16:10:26,checkoutservice,paymentservice,grpc,200,14,UF,destination,node3,29.0,3265.0,23.1
2025-03-10 16:10:26,loadgenerator,frontend,http,200,,-,destination,node2,3396394.0,3609878950.0,351249394.5
2025-03-10 16:10:26,frontend,recommendationservice,grpc,200,0,-,destination,node2,2951664.0,518269805.0,31411189.5
2025-03-10 16:10:26,frontend,currencyservice,grpc,200,0,-,destination,node4,12034842.0,1558164790.0,39276931.14999999
2025-03-10 16:10:27,frontend,checkoutservice,grpc,200,0,-,destination,node2,146056.0,38945410.0,12120778.5
2025-03-10 16:10:27,frontend,recommendationservice,grpc,200,0,-,destination,node2,2951664.0,518269805.0,31411189.5
2025-03-10 16:10:27,frontend,currencyservice,grpc,200,2,DR,destination,node4,20.0,2400.0,16710.0
2025-03-10 16:10:27,frontend,productcatalogservice,grpc,0,,DR,destination,node1,27.0,3375.0,16.55
2025-03-10 16:10:27,frontend,currencyservice,grpc,200,14,UF,destination,node4,508.0,46052.0,236.00000000000003
2025-03-10 16:10:27,frontend,recommendationservice,grpc,0,,DR,destination,node2,49.0,8755.0,15799.15
2025-03-10 16:10:27,frontend,currencyservice,grpc,200,2,UC,destination,node4,62.0,7580.000000000001,14530.0
2025-03-10 16:10:27,frontend,productcatalogservice,grpc,200,0,-,destination,node1,19238524.0,2371659714.5,22937175.500000004
2025-03-10 16:10:27,checkoutservice,emailservice,grpc,200,0,-,destination,node2,146045.0,52620035.0,431336.1
2025-03-10 16:10:27,loadgenerator,frontend,http,302,,-,destination,node2,739259.0,850136650.0,10664833.05
2025-03-10 16:10:27,frontend,shippingservice,grpc,200,0,-,destination,node3,886186.0,126229762.0,1507127.5999999999
2025-03-10 16:10:27,frontend,adservice,grpc,200,4,-,destination,node4,9.0,1502.5,202.2
2025-03-10 16:10:27,frontend,checkoutservice,grpc,0,,DR,destination,node2,7.0,1835.0,3259.5
2025-03-10 16:10:27,frontend,currencyservice,grpc,200,14,UC,destination,node4,51.0,7455.0,8014.55
2025-03-10 16:10:27,frontend,currencyservice,grpc,0,,DR,destination,node4,90.0,12870.0,34339.0
2025-03-10 16:10:27,checkoutservice,currencyservice,grpc,200,0,-,destination,node4,509250.0,68218320.0,1479292.5000000002
2025-03-10 16:10:27,frontend,cartservice,grpc,0,,DR,destination,node2,8.0,1080.0,5.2
2025-03-10 16:10:27,frontend,adservice,grpc,0,,DR,destination,node4,1090.0,141770.0,1735.5499999999997
2025-03-10 16:10:27,checkoutservice,currencyservice,grpc,200,2,UC,destination,node4,3.0,345.00000000000006,555.0
2025-03-10 16:10:27,checkoutservice,paymentservice,grpc,200,0,-,destination,node3,146052.0,22548015.0,912707.65
2025-03-10 16:10:27,checkoutservice,paymentservice,grpc,200,14,UF,destination,node3,29.0,3265.0,23.1
2025-03-10 16:10:27,recommendationservice,productcatalogservice,grpc,200,0,-,destination,node1,2951520.0,356296071.0,3906246.4499999997
2025-03-10 16:10:27,loadgenerator,frontend,http,200,,DC,destination,node2,17.0,18150.0,51650.0
2025-03-10 16:10:27,frontend,shippingservice,grpc,0,,DR,destination,node3,8.0,1690.0,12.149999999999999
2025-03-10 16:10:27,checkoutservice,cartservice,grpc,200,0,-,destination,node2,293096.0,42061935.0,1445847.6999999997
2025-03-10 16:10:27,frontend,currencyservice,grpc,200,0,-,destination,node4,12034842.0,1558164790.0,39276931.14999999
2025-03-10 16:10:27,checkoutservice,currencyservice,grpc,200,14,UF,destination,node4,42.0,4720.0,22.0
2025-03-10 16:10:27,checkoutservice,paymentservice,grpc,200,2,UC,destination,node3,18.0,2430.0,136180.0
2025-03-10 16:10:27,frontend,adservice,grpc,200,0,-,destination,node4,2362748.0,278664193.0,4662529.0
2025-03-10 16:10:27,frontend,cartservice,grpc,200,0,-,destination,node2,3693957.0,534372665.0,20110606.3
2025-03-10 16:10:27,frontend,checkoutservice,grpc,200,13,-,destination,node2,997.0,269895.0,362818.0
2025-03-10 16:10:27,checkoutservice,productcatalogservice,grpc,200,0,-,destination,node1,362422.0,45416300.0,430327.54999999993
2025-03-10 16:10:27,loadgenerator,frontend,http,500,,-,destination,node2,3251.0,3713750.0,422206.0
2025-03-10 16:10:27,checkoutservice,shippingservice,grpc,200,0,-,destination,node3,292973.0,62298900.0,448993.25
2025-03-10 16:10:27,checkoutservice,paymentservice,grpc,200,14,UC,destination,node3,22.0,2970.0,162010.5
2025-03-10 16:10:27,loadgenerator,frontend,http,200,,-,destination,node2,3396394.0,3609878950.0,351249394.5
2025-03-10 16:10:28,frontend,adservice,grpc,200,0,-,destination,node4,2363122.0,278706788.5,4663685.149999999
2025-03-10 16:10:28,frontend,checkoutservice,grpc,200,0,-,destination,node2,146056.0,38945410.0,12120778.5
2025-03-10 16:10:28,checkoutservice,currencyservice,grpc,200,0,-,destination,node4,509250.0,68218320.0,1479292.5000000002
2025-03-10 16:10:28,checkoutservice,productcatalogservice,grpc,200,0,-,destination,node1,362422.0,45416300.0,430327.54999999993
2025-03-10 16:10:28,checkoutservice,paymentservice,grpc,200,14,UF,destination,node3,29.0,3265.0,23.1
2025-03-10 16:10:28,frontend,shippingservice,grpc,200,0,-,destination,node3,886317.0,126245639.0,1507381.9
2025-03-10 16:10:28,checkoutservice,currencyservice,grpc,200,2,UC,destination,node4,3.0,345.00000000000006,555.0
2025-03-10 16:10:28,loadgenerator,frontend,http,200,,DC,destination,node2,17.0,18150.0,51650.0
2025-03-10 16:10:28,frontend,shippingservice,grpc,0,,DR,destination,node3,8.0,1690.0,12.149999999999999
2025-03-10 16:10:28,frontend,cartservice,grpc,0,,DR,destination,node2,8.0,1080.0,5.2
2025-03-10 16:10:28,frontend,currencyservice,grpc,200,14,UF,destination,node4,508.0,46052.0,236.00000000000003
2025-03-10 16:10:28,loadgenerator,frontend,http,500,,-,destination,node2,3251.0,3713750.0,422206.0
2025-03-10 16:10:28,frontend,checkoutservice,grpc,200,13,-,destination,node2,997.0,269895.0,362818.0
2025-03-10 16:10:28,frontend,recommendationservice,grpc,0,,DR,destination,node2,49.0,8755.0,15799.15
2025-03-10 16:10:28,frontend,recommendationservice,grpc,200,0,-,destination,node2,2951664.0,518269805.0,31411189.5
2025-03-10 16:10:28,frontend,currencyservice,grpc,0,,DR,destination,node4,90.0,12870.0,34339.0
2025-03-10 16:10:28,checkoutservice,currencyservice,grpc,200,14,UF,destination,node4,42.0,4720.0,22.0
2025-03-10 16:10:28,checkoutservice,cartservice,grpc,200,0,-,destination,node2,293096.0,42061935.0,1445847.6999999997
2025-03-10 16:10:28,frontend,checkoutservice,grpc,0,,DR,destination,node2,7.0,1835.0,3259.5
2025-03-10 16:10:28,loadgenerator,frontend,http,302,,-,destination,node2,739259.0,850136650.0,10664833.05
2025-03-10 16:10:28,frontend,cartservice,grpc,200,0,-,destination,node2,3693957.0,534372665.0,20110606.3
2025-03-10 16:10:28,checkoutservice,paymentservice,grpc,200,2,UC,destination,node3,18.0,2430.0,136180.0
2025-03-10 16:10:28,checkoutservice,shippingservice,grpc,200,0,-,destination,node3,293023.0,62308240.0,449067.65
2025-03-10 16:10:28,frontend,productcatalogservice,grpc,200,0,-,destination,node1,19238524.0,2371659714.5,22937175.500000004
2025-03-10 16:10:28,loadgenerator,frontend,http,200,,-,destination,node2,3396394.0,3609878950.0,351249394.5
2025-03-10 16:10:28,frontend,currencyservice,grpc,200,14,UC,destination,node4,51.0,7455.0,8014.55
2025-03-10 16:10:28,recommendationservice,productcatalogservice,grpc,200,0,-,destination,node1,2951520.0,356296071.0,3906246.4499999997
2025-03-10 16:10:28,frontend,currencyservice,grpc,200,2,UC,destination,node4,62.0,7580.000000000001,14530.0
2025-03-10 16:10:28,checkoutservice,paymentservice,grpc,200,14,UC,destination,node3,22.0,2970.0,162010.5
2025-03-10 16:10:28,frontend,productcatalogservice,grpc,0,,DR,destination,node1,27.0,3375.0,16.55
